,term,pBS,meanStat,meanVar,N,adjPbs,sig
0,REACTOME_INTERLEUKIN_6_SIGNALING,1.0,-0.6029668881717511,-1.0285220741622347,8,1.0,False
1,REACTOME_APOPTOSIS,1.0,-0.34323033609725834,-1.1321771228177206,61,1.0,False
2,REACTOME_HEMOSTASIS,0.0006578160507116373,-0.19168181181337385,-1.6322031092540974,283,0.5545730197360843,False
3,REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS,1.0,-0.30354609553343603,-1.0901928874127176,25,1.0,False
4,REACTOME_MAPK3_ERK1_ACTIVATION,0.9166666666666666,-0.36180695528048756,-1.1616081374207998,9,1.0,False
5,REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE,0.6875,0.06561674735928402,-1.3816624510510742,34,1.0,False
6,REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX,0.5,0.1833686748214749,-1.41130992629699,25,1.0,False
7,REACTOME_TRANSLESION_SYNTHESIS_BY_POLH,0.6470588235294118,-0.06914103344712996,-1.2693776120662692,17,1.0,False
8,REACTOME_CLEAVAGE_OF_THE_DAMAGED_PYRIMIDINE,1.0,1.0,1.0,1.0,1.0,False
9,REACTOME_DISPLACEMENT_OF_DNA_GLYCOSYLASE_BY_APEX1,0.13414634146341464,0.7527971502645111,-1.8676674527478694,4,1.0,False
10,REACTOME_POLB_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR,0.22448979591836735,0.48812955576032213,-1.6029998582436806,5,1.0,False
11,REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY,0.12941176470588237,0.5626195203144883,-1.6774898227978468,19,1.0,False
12,REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA,0.7333333333333333,-0.3440391663355296,-1.1829578628129496,10,1.0,False
13,REACTOME_BH3_ONLY_PROTEINS_ASSOCIATE_WITH_AND_INACTIVATE_ANTI_APOPTOTIC_BCL_2_MEMBERS,0.5238095238095238,-0.48036889030533847,-1.2502703661849284,4,1.0,False
14,REACTOME_RELEASE_OF_APOPTOTIC_FACTORS_FROM_THE_MITOCHONDRIA,1.0,-0.8407574111408189,-0.8407574111408189,3,1.0,False
15,REACTOME_FORMATION_OF_APOPTOSOME,1.0,-0.35858989350742354,-0.9653368640077824,7,1.0,False
