,term,pBS,meanStat,meanVar,N,adjPbs,sig
0,REACTOME_INTERLEUKIN_6_SIGNALING,0.6111111111111112,-0.5436381378297224,-0.6495359914222758,7,1.0,False
1,REACTOME_APOPTOSIS,1.0,0.04176284392449915,-0.4868773489842206,54,1.0,False
2,REACTOME_HEMOSTASIS,0.0019335559852346634,0.3490209950138319,-0.8771143026131618,262,0.9053293222886418,False
3,REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS,1.0,0.09518730443098616,-0.3941401544884616,26,1.0,False
4,REACTOME_MAPK3_ERK1_ACTIVATION,0.3548387096774194,-0.6705598000084665,-0.7395956028459771,6,1.0,False
5,REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE,0.9166666666666666,-0.28512605284809944,-0.456803534128505,26,1.0,False
6,REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX,1.0,-0.3296232936850732,-0.40986326026926834,21,1.0,False
7,REACTOME_TRANSLESION_SYNTHESIS_BY_POLH,1.0,-0.21456264643359774,-0.27038935049983687,14,1.0,False
8,REACTOME_CLEAVAGE_OF_THE_DAMAGED_PYRIMIDINE,0.2972972972972973,-0.7688722227288212,-0.7688722227288212,3,1.0,False
9,REACTOME_DISPLACEMENT_OF_DNA_GLYCOSYLASE_BY_APEX1,0.4782608695652174,-0.7056916326204807,-0.7056916326204807,5,1.0,False
10,REACTOME_POLB_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR,0.8461538461538461,-0.42868415533443466,-0.42868415533443466,5,1.0,False
11,REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY,0.8461538461538461,-0.4936605099338824,-0.4936605099338824,14,1.0,False
12,REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA,0.9166666666666666,0.0933601124085297,-0.3458409237768603,9,1.0,False
13,REACTOME_BH3_ONLY_PROTEINS_ASSOCIATE_WITH_AND_INACTIVATE_ANTI_APOPTOTIC_BCL_2_MEMBERS,0.2558139534883721,0.2707638898139013,-0.8586758291243923,5,1.0,False
14,REACTOME_RELEASE_OF_APOPTOTIC_FACTORS_FROM_THE_MITOCHONDRIA,0.9166666666666666,-0.2098275558502281,-0.38481966430556014,5,1.0,False
15,REACTOME_FORMATION_OF_APOPTOSOME,1.0,0.015568130708461247,-0.21751067675485475,7,1.0,False
16,REACTOME_ACTIVATION_OF_CASPASES_THROUGH_APOPTOSOME_MEDIATED_CLEAVAGE,1.0,0.19118055532004447,-0.11315365348449252,4,1.0,False
17,REACTOME_CYTOCHROME_C_MEDIATED_APOPTOTIC_RESPONSE,1.0,0.015851585639764534,-0.18809237089063696,8,1.0,False
18,REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS,0.8461538461538461,-0.27040394920988137,-0.49727676076383226,19,1.0,False
19,REACTOME_SMAC_XIAP_REGULATED_APOPTOTIC_RESPONSE,1.0,-0.16074884548198023,-0.16074884548198023,3,1.0,False
20,REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE,1.0,-0.058878228887633124,-0.2502765201705357,11,1.0,False
21,REACTOME_OPIOID_SIGNALLING,0.5789473684210527,0.27663475789715464,-0.6494698914807071,38,1.0,False
22,REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB,1.0,0.2100290206074937,-0.2053348369926868,4,1.0,False
23,REACTOME_CAMK_IV_MEDIATED_PHOSPHORYLATION_OF_CREB,1.0,0.22037472974199995,-0.21568054612719306,4,1.0,False
24,REACTOME_CAM_PDE_1_ACTIVATION,1.0,0.26548381824275147,-0.2607896346279446,4,1.0,False
25,REACTOME_CA_DEPENDENT_EVENTS,1.0,0.26540479557395635,-0.3007444935028589,11,1.0,False
26,REACTOME_G_PROTEIN_MEDIATED_EVENTS,0.4782608695652174,0.5412062586232409,-0.706930304186564,18,1.0,False
27,REACTOME_ELECTRIC_TRANSMISSION_ACROSS_GAP_JUNCTIONS,1.0,1.0,1.0,1.0,1.0,False
28,REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING,1.0,1.0,1.0,1.0,1.0,False
29,REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE,0.9166666666666666,-0.07835814446723752,-0.4776863620535053,14,1.0,False
30,REACTOME_NEUROTRANSMITTER_CLEARANCE,1.0,1.0,1.0,1.0,1.0,False
31,REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,0.03666666666666667,0.26330583614267833,-0.9381626088373551,42,1.0,False
32,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,0.08270676691729323,0.10107054246481471,-0.8814856720843596,61,1.0,False
33,REACTOME_NEURONAL_SYSTEM,0.05263157894736842,0.04585366504515044,-0.8627096719909639,80,1.0,False
34,REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX,1.0,-0.07788930076584419,-0.3537761138643883,31,1.0,False
35,REACTOME_IRS_MEDIATED_SIGNALLING,0.4782608695652174,0.11939004762479474,-0.6719072839741582,11,1.0,False
36,REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION,0.6111111111111112,-0.14037479488036111,-0.6609266918559826,15,1.0,False
37,REACTOME_MAPK1_ERK2_ACTIVATION,0.36666666666666664,-0.7344584984862768,-0.7344584984862768,6,1.0,False
38,REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX,1.0,-0.13890183321433153,-0.34467727491253114,19,1.0,False
39,REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1,1.0,-0.22929530103031692,-0.31129053393192435,7,1.0,False
40,REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS,1.0,0.037717357752297245,-0.4292350576641748,12,1.0,False
41,REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS,0.6111111111111112,0.14521048200352765,-0.6688112963361439,14,1.0,False
42,REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE,0.7857142857142857,0.34698645965668473,-0.5314930053411042,20,1.0,False
43,REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR,1.0,0.05526740392449572,-0.31222744847597145,50,1.0,False
44,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS,1.0,-0.014175179788745412,-0.2899097770230829,39,1.0,False
45,REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES,0.9166666666666666,-0.011698383569397508,-0.46301898424342275,23,1.0,False
46,REACTOME_PROLACTIN_RECEPTOR_SIGNALING,1.0,1.0,1.0,1.0,1.0,False
47,REACTOME_SIGNALING_BY_NODAL,0.4583333333333333,0.5118080510379255,-0.49123692985241546,4,1.0,False
48,REACTOME_FERTILIZATION,0.3548387096774194,0.028766291233077335,-0.9106721475320361,4,1.0,False
49,REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES,0.14285714285714285,0.8300319383576584,-0.833681870556934,23,1.0,False
50,REACTOME_SIGNALING_BY_ERBB2,1.0,0.19742288392396704,-0.4801270799326776,29,1.0,False
51,REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR,0.44,0.7556136820254935,-0.6469001696628185,3,1.0,False
52,REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,1.0,0.080943090649699,-0.21389708972282429,40,1.0,False
53,REACTOME_SIGNALING_BY_ERBB4,0.1896551724137931,0.058563430470004146,-0.846404842077646,20,1.0,False
54,REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES,0.21568627450980393,1.0603600327756746,-0.9516465204129994,7,1.0,False
55,REACTOME_ER_PHAGOSOME_PATHWAY,1.0,0.32334055751887053,-0.28453527858621863,15,1.0,False
56,REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,1.0,0.36927298863420255,-0.35596160042386493,49,1.0,False
57,REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY,0.9166666666666666,0.46244545049984725,-0.35373193813717213,8,1.0,False
58,REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,1.0,0.214415459074556,-0.24516658448165723,26,1.0,False
59,REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN,1.0,1.0,1.0,1.0,1.0,False
60,REACTOME_ERYTHROCYTES_TAKE_UP_OXYGEN_AND_RELEASE_CARBON_DIOXIDE,1.0,1.0,1.0,1.0,1.0,False
61,REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING,0.36666666666666664,0.6765739083892546,-0.7737915576157259,6,1.0,False
62,REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING,0.08943089430894309,1.513174714734125,-1.4044612023714498,3,1.0,False
63,REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING,0.39285714285714285,0.6700836933776928,-0.6892852737715223,6,1.0,False
64,REACTOME_NUCLEAR_SIGNALING_BY_ERBB4,0.3055555555555556,-0.21151162996080097,-0.8032753901392193,6,1.0,False
65,REACTOME_DOWNREGULATION_OF_ERBB4_SIGNALING,0.10784313725490197,-0.30372944124931833,-1.0765005789724555,7,1.0,False
66,REACTOME_INTERLEUKIN_7_SIGNALING,0.5789473684210527,-0.2813611533129049,-0.8289134387516917,6,1.0,False
67,REACTOME_DEVELOPMENTAL_BIOLOGY,0.5,0.00920093699554328,-0.6708688546716057,157,1.0,False
68,REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,1.0,-0.14381144054290443,-0.14381144054290443,5,1.0,False
69,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,1.0,0.02120895779802425,-0.5705677137019196,222,1.0,False
70,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,0.9166666666666666,0.03952925094349226,-0.6659714736001054,379,1.0,False
71,REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING,1.0,-0.14519084046865066,-0.2640478938033786,12,1.0,False
72,REACTOME_ACTIVATION_OF_G_PROTEIN_GATED_POTASSIUM_CHANNELS,0.16923076923076924,0.532807111676487,-0.9065230534731288,11,1.0,False
73,REACTOME_CA2_ACTIVATED_K_CHANNELS,1.0,1.0,1.0,1.0,1.0,False
74,REACTOME_INWARDLY_RECTIFYING_K_CHANNELS,0.25,0.532807111676487,-0.9065230534731288,11,1.0,False
75,REACTOME_POTASSIUM_CHANNELS,0.07333333333333333,0.3214451999720295,-0.9600832952754226,17,1.0,False
76,REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS,0.10091743119266056,-0.8904253516093099,-1.466945580884905,3,1.0,False
77,REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS,1.0,1.0,1.0,1.0,1.0,False
78,REACTOME_SPERM_MOTILITY_AND_TAXES,1.0,1.0,1.0,1.0,1.0,False
79,REACTOME_ACROSOME_REACTION_AND_SPERM_OOCYTE_MEMBRANE_BINDING,1.0,1.0,1.0,1.0,1.0,False
80,REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING,0.8461538461538461,0.07308993753872409,-0.4339322105616077,10,1.0,False
81,REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS,0.9166666666666666,-0.22833225198167945,-0.3000369558490743,7,1.0,False
82,REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS,0.25,-0.27713715443179643,-0.7996113032477647,10,1.0,False
83,REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS,0.1746031746031746,0.31899625181738345,-0.9470171386990851,5,1.0,False
84,REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION,0.9166666666666666,-0.1674437579377082,-0.1674437579377082,3,1.0,False
85,REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND,0.44,0.7233517514693055,-0.6963748709705673,9,1.0,False
86,REACTOME_EXTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION,0.011235955056179775,2.3943493255896944,-2.2856358132270196,3,0.9999985536548246,False
87,REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION,0.05583756345177665,0.24776552131849056,-1.3318016262841463,5,1.0,False
88,REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION,0.00013201478565599348,2.439936655544704,-2.3312231431820294,8,0.15089898361612603,False
89,REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE,8.437912307078642e-05,1.5883704905422171,-1.9384068309981304,13,0.09934637311307551,False
90,REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS,1.0,-0.19331524345468942,-0.31755225356804323,11,1.0,False
91,REACTOME_AMPLIFICATION_OF_SIGNAL_FROM_THE_KINETOCHORES,1.0,-0.23571462676238358,-0.4695482230524169,46,1.0,False
92,REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,1.0,-0.08036233671278559,-0.24188027041091953,98,1.0,False
93,REACTOME_METABOLISM,0.7333333333333333,0.06462829829719022,-0.6938707097289651,789,1.0,False
94,REACTOME_SIGNALING_BY_SCF_KIT,0.13095238095238096,-0.14185310538551263,-0.9697193831948878,22,1.0,False
95,REACTOME_REGULATION_OF_KIT_SIGNALING,0.03741496598639456,-0.05350310114881257,-1.37171574094826,7,1.0,False
96,REACTOME_COLLAGEN_DEGRADATION,0.00015343199475541545,1.3473152513529876,-1.9075395818126084,12,0.17288367872377683,False
97,REACTOME_BETA_DEFENSINS,1.0,1.0,1.0,1.0,1.0,False
98,REACTOME_DEFENSINS,1.0,1.0,1.0,1.0,1.0,False
99,REACTOME_ALPHA_DEFENSINS,1.0,1.0,1.0,1.0,1.0,False
100,REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION,1.0,0.03176001853665572,-0.17825236086505253,9,1.0,False
101,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,0.0013113972341440153,0.7340953342547487,-1.2818704763362412,28,0.7993520964131736,False
102,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,3e-06,0.6313219542094548,-1.260444899342732,75,0.0037280391450372563,True
103,REACTOME_COLLAGEN_FORMATION,0.05339805825242718,0.7306008356199083,-1.1212286155195366,16,1.0,False
104,REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE,0.3548387096774194,-0.4027725736132051,-0.6364624656850997,3,1.0,False
105,REACTOME_ACYL_CHAIN_REMODELLING_OF_PC,0.3333333333333333,-0.08642371197568766,-0.8082137684951147,8,1.0,False
106,REACTOME_ACYL_CHAIN_REMODELING_OF_CL,0.7333333333333333,0.1325830359416994,-0.4795664634312507,4,1.0,False
107,REACTOME_ACYL_CHAIN_REMODELLING_OF_PS,0.19298245614035087,-0.003409874140828939,-1.028578635536962,6,1.0,False
108,REACTOME_ACYL_CHAIN_REMODELLING_OF_PE,0.28205128205128205,-0.1439609108314916,-0.8205978407433745,6,1.0,False
109,REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG,1.0,1.0,1.0,1.0,1.0,False
110,REACTOME_ACYL_CHAIN_REMODELLING_OF_PI,0.2037037037037037,-0.112549590148005,-0.9245139060422647,5,1.0,False
111,REACTOME_ACYL_CHAIN_REMODELLING_OF_PG,0.2972972972972973,-0.3202378584404184,-0.8099574579387785,5,1.0,False
112,REACTOME_HYDROLYSIS_OF_LPC,0.07801418439716312,0.9622532034547369,-1.4542658777034299,3,1.0,False
113,REACTOME_SYNTHESIS_OF_PA,0.24444444444444444,0.2429475734092768,-0.8105882845209056,17,1.0,False
114,REACTOME_SYNTHESIS_OF_PC,0.5,-0.0026476992635850113,-0.628078786986132,14,1.0,False
115,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,0.7333333333333333,0.0898645167491406,-0.6406941877332644,53,1.0,False
116,REACTOME_SYNTHESIS_OF_PE,0.6470588235294118,0.08050741613759546,-0.5509524760303595,8,1.0,False
117,REACTOME_SYNTHESIS_OF_PI,1.0,1.0,1.0,1.0,1.0,False
118,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_ER_MEMBRANE,0.9166666666666666,0.3952510457000883,-0.3635565624197791,3,1.0,False
119,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,0.4230769230769231,0.2452600223383701,-0.8035851252521071,24,1.0,False
120,REACTOME_PI_METABOLISM,0.6875,0.0902124729468641,-0.6011683388943032,38,1.0,False
121,REACTOME_PHOSPHOLIPID_METABOLISM,0.8461538461538461,0.09196335744750993,-0.6301708890806215,90,1.0,False
122,REACTOME_CELL_CELL_COMMUNICATION,0.026378896882494004,0.17015513554008313,-0.9929774442810448,41,0.9999999999999746,False
123,REACTOME_SIGNALING_BY_ACTIVIN,0.16176470588235295,0.8298679574930432,-1.0893128264163696,5,1.0,False
124,REACTOME_G0_AND_EARLY_G1,1.0,-0.1831574033883332,-0.265470248523862,10,1.0,False
125,REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS,0.03426791277258567,0.28298868256082343,-1.0204535995249147,25,1.0,False
126,REACTOME_METHYLATION,0.8461538461538461,0.15064133459898932,-0.25863064428772314,4,1.0,False
127,REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES,0.4230769230769231,0.02005713184060027,-0.7319490243304554,7,1.0,False
128,REACTOME_AMINO_ACID_CONJUGATION,1.0,1.0,1.0,1.0,1.0,False
129,REACTOME_GLUCURONIDATION,1.0,1.0,1.0,1.0,1.0,False
130,REACTOME_GLUTATHIONE_CONJUGATION,0.006246450880181715,0.38912617829024315,-1.3555661648538362,14,0.9994642173471439,False
131,REACTOME_ELASTIC_FIBRE_FORMATION,0.3142857142857143,0.5678947525268492,-0.8334576145464176,11,1.0,False
132,REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS,1.0,1.0,1.0,1.0,1.0,False
133,REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,0.9166666666666666,-0.41807521955830423,-0.41807521955830423,5,1.0,False
134,REACTOME_SIGNALING_BY_NOTCH,0.6875,0.07589412457090557,-0.5561237161707213,22,1.0,False
135,REACTOME_TELOMERE_MAINTENANCE,0.9166666666666666,-0.3543633673474896,-0.5068179764550886,29,1.0,False
136,REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION,0.5,0.325973994041745,-0.764531992452159,19,1.0,False
137,REACTOME_METABOLISM_OF_NUCLEOTIDES,0.4583333333333333,-0.05281277812132951,-0.7020279566512764,55,1.0,False
138,REACTOME_MITOCHONDRIAL_BIOGENESIS,1.0,-0.004658553783034744,-0.27212316504041273,18,1.0,False
139,REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA,1.0,-0.23784335444817378,-0.3302899125804619,21,1.0,False
140,REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS,1.0,-0.22398835012128726,-0.3016434589524093,25,1.0,False
141,REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,0.0038993264799716413,1.07334374414868,-1.793522347661064,9,0.9912194988391115,False
142,REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS,1.0,1.0,1.0,1.0,1.0,False
143,REACTOME_GAMMA_CARBOXYLATION_OF_PROTEIN_PRECURSORS,1.0,1.0,1.0,1.0,1.0,False
144,REACTOME_TRANSPORT_OF_GAMMA_CARBOXYLATED_PROTEIN_PRECURSORS_FROM_THE_ENDOPLASMIC_RETICULUM_TO_THE_GOLGI_APPARATUS,0.0018874399450926561,3.3524276239775737,-3.243714111614899,3,0.9002264891547166,False
145,REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS,0.0018981880931837791,2.5647556221541343,-2.4560421097914595,4,0.9013414291680488,False
146,REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS,1.0,-0.09871054477607788,-0.18534813290870492,6,1.0,False
147,REACTOME_SULFIDE_OXIDATION_TO_SULFATE,0.1774193548387097,0.22988817008001106,-1.0939876590655409,4,1.0,False
148,REACTOME_DEGRADATION_OF_CYSTEINE_AND_HOMOCYSTEINE,0.22,-0.0003317095538862627,-0.8829155956509209,6,1.0,False
149,REACTOME_SULFUR_AMINO_ACID_METABOLISM,0.36666666666666664,-0.12797906866107467,-0.7330456673164243,10,1.0,False
150,REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION,1.0,0.13694262691973724,-0.22950148994274044,6,1.0,False
151,REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI,0.55,-0.22254218110261453,-0.7111923967603895,8,1.0,False
152,REACTOME_ATTACHMENT_OF_GPI_ANCHOR_TO_UPAR,1.0,0.015215467179887414,-0.266880945532451,6,1.0,False
